GSUID,spectrum_id,crystal_system,space_group,symmetry_rank,symmetry_index,symmetry_complexity_score
bed3f0eea721c556f541f467d71cd71a0e4e53b0,SPC-000051,Cubic,Ia-3d,7,1.0,0.0
bedaf2c8559851c820255a8178ec254f811ab25e,SPC-000120,Cubic,Ia-3d,7,1.0,0.0
bee1a2aff5581391f8d4cad2f708ee3af055580c,SPC-000823,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
bee907ab7d97685fdab1d0dd7dc9d442981b8442,SPC-001608,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
beec933915d646d77304464262533407090cd7f3,SPC-000927,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
beedec8d3be6faeec0136a7f1272b4854c9b7363,SPC-000235,Cubic,Fd-3m,7,1.0,0.0
bf3d695615b029ed121d970074ae00c6d76724a7,SPC-000935,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
bf42e857d301ab0785b03a39718749fb534443b2,SPC-000329,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
bf5daa1b39df258da5147a40e40ddafc749051dc,SPC-000548,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
bf7ebc9048fc3ed6a6a662cac3d6804137bc1d2d,SPC-001302,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
bfa06f0703412c1371243bf51c0fdb17643af86d,SPC-000957,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
bfdc78037383233ea37ba36242f58fc9e263764d,SPC-000925,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
bff40f963a2a902796f59b66f796bdd0f21d6717,SPC-001093,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
c022165f14d533536c9a2065be9ec662008cea94,SPC-000571,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
c03d8847ee258659202de82ac0492a8d513111fe,SPC-001333,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
c04351c013c6f7b1f5bcd27fa303cb5314065ab2,SPC-001102,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
c0638926c6828b33956bc74bda945e9e2b24ff17,SPC-001424,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
c06f380ee3d1399bffe6a592b9a2ca7adb0ae389,SPC-000388,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
c0bf54c48db7c381f860f8312abd671939f4d811,SPC-001151,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
c0ce1011ad275173f1b2be6b0f6e2185defdf8e6,SPC-000474,Tetragonal,I4_1/amd,4,0.5714285714285714,0.4285714285714286
c0dbc7e9e52e038f38e8bb58aa316de133c9c3d2,SPC-000855,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
c1068562fbf0b442359f7720035eb6e5cbd74ada,SPC-001229,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
c12820172ff1fb1b39d6abd1900cd51170b16dd3,SPC-000552,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
c142376c8f954e7b741a4cbe696048d31526dfc0,SPC-001156,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
c17e00ad9b86d990ef9f2ffb1643609cd5d1ac8e,SPC-001209,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
c1900923c22f653f8ec3b98d3f05fb26a6cb4a0c,SPC-001528,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
c1c6627137d581c98ba394414897264288541396,SPC-001786,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
c1d260af09437dd63eaf5c9b6cb131ea2475cc6b,SPC-001155,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
c1f0f3111c65317f4c86f899ace387ff981dc108,SPC-000399,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
c20f9029aaffe496466b5ae0a7e485d35569b896,SPC-000237,Cubic,Fd-3m,7,1.0,0.0
c210a2512d2c03289628090207232e57c9cb2451,SPC-000754,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
c26c1ebed497f214e8e09c60aad82f04a8e47fd5,SPC-001772,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
c29ea3430de9e4ba5b3a2e2c58386145ae6fe6ec,SPC-001391,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
c2ad41e2340bf6010bd19a194cabf09b92d5f277,SPC-001338,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
c30a39149f9e29cc633e2e33c0ce97c3b6580182,SPC-001419,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
c32313662c035996733dd730aa26ef4cfdc6207e,SPC-001742,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
c323b1828e3966cbf8667ec7fe28822364aa3c8d,SPC-000549,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
c32667e97270546dc215f4b833580eb8e0a4fa5e,SPC-001296,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
c33444d98baa7cfb7a163504221673fcc2788340,SPC-001195,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
c341d83a37fe17a6ab99cb1c7aa182b21e06f615,SPC-001798,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
c38fcf649561ab85777825397ac2cb44ea284494,SPC-000768,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
c39ccbcfca54383d7e9dc6232f6d0deefa6d9bd5,SPC-001029,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
c3cdd607a8558370f28caffe1d5a9e0f5823d220,SPC-000369,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
c43045fe8bfb54b6bc46a208de86edfe48aaa400,SPC-000769,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
c459457c8ec62c454c90184af053e13b113a6668,SPC-001165,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
c46ac5de07fd2ee605c392b5afd71d780e62c7da,SPC-000288,Cubic,Fd-3m,7,1.0,0.0
c48255f4a3fd21a52896ceeeb9ee27d8aa70237b,SPC-000972,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
c490ed7d1a837e3218c703bf32e9bc71779820cd,SPC-000343,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
c499082ea223e1a3bee1ae2e224c1f7ef5a5c4f9,SPC-001631,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
c4fc966429f0a63acbfdfe324fa091ce1987c945,SPC-001758,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
c56e60a4cdac22efe9d0a9938f26b51416603af6,SPC-000482,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
c583e0089f98b618aff97c59fa14ce9aeab44275,SPC-001516,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
c5c849600408454af2f27894bda54d37b120769a,SPC-000893,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
c64ac0bb0b936a3e13e2ca9f46ca6eea8152d9f8,SPC-000044,Cubic,Ia-3d,7,1.0,0.0
c66b91f1b6669287ad97940d0bf8c40ba4c5e07c,SPC-000354,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
c6751351402ffded685bc7451b93e11ed542bfb1,SPC-000671,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
c69c3d9dc34a6e56cd337ce8fc76c931606c169b,SPC-000493,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
c6a25062b2f9bfe731483f1a34353e58172976aa,SPC-001544,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
c6a83e50e31f3a8463761f4d9e551574cc199e12,SPC-000999,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
c6beee6c08205064035b5eeac10a2bdd0b6fa9b2,SPC-000937,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
c6f4f438ec669cf2146502f5a271ab105d2109d6,SPC-000529,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
c701493d17a68b9bc64bee25a0477bc23edc3026,SPC-000505,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
c71615e194926e803dbd97372a6883ae56dd385e,SPC-000042,Cubic,Ia-3d,7,1.0,0.0
c738c642fde9d267eeda1877889eb0743288b593,SPC-001108,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
c73c6970bf440a6e4963e70afd3a1f76e5d0ee9d,SPC-001196,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
c75338e025d4106cb8cab16b14458fbb4c4e73e8,SPC-001218,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
c7559133a31943f435fcf6b814bc4e5cc0b89310,SPC-000643,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
c78002be749906cee68848b859d6b3782a0999d0,SPC-001597,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
c7883238b9af1123929f414bfc42fca2d1997c70,SPC-000054,Cubic,Ia-3d,7,1.0,0.0
c7a358269a07d00ac3c18a12a05a16af2f406f5c,SPC-000253,Cubic,Fd-3m,7,1.0,0.0
c7a5dad7d548199bb3862cd5ca4601f99206738d,SPC-001089,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
c7d5ee117b7fa5749b4eea64a04bffb4952ddf8d,SPC-000216,Cubic,Ia-3d,7,1.0,0.0
c7d75cc7b904d42c8de53d18c57b2e7b3a6eb4e0,SPC-001723,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
c7eda3ac9c74ada489c9be962f17d559c062e05f,SPC-000956,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
c7f06b88e6a0db9ca562777c33f21bc0ad27c98c,SPC-000897,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
c826a5da6d3ec11eb9194008c8843e0f62918d0d,SPC-000967,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
c8607325a0966b2d4ee7d4f7ad0d97a18f85a8db,SPC-001020,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
c87dba99e1e4f2cc1dcf9622cfccb589ac6271e4,SPC-000283,Cubic,Fd-3m,7,1.0,0.0
c88203f7af95a87258c0c3df021696d3dba90bed,SPC-000835,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
c8add787f74574244e2c4bb817767d85632e5775,SPC-000543,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
c8c80347b2568ad1943ce3296325ce7b40bba4cd,SPC-001353,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
c90219ac79197b6ecabc23d43317eb9b7119b929,SPC-001486,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
c91eda0f22e73a754598062c4e549023c74eb532,SPC-000519,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
c921b1c1bfeded282ef8bfb7a1e77f95efc9c89a,SPC-001760,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
c92d9b6a6bdcee8a138fe12343ff4c05acda9a2e,SPC-000679,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
c9334ea352477a7ebc4dd6997c5dfc1fd9a46e0c,SPC-000207,Cubic,Ia-3d,7,1.0,0.0
c95e52233627704ad77182001aa7b9ac687010f6,SPC-001495,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
c9cd85d8a94b0ca12611d2ba968e930661031a2f,SPC-001022,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
c9d39f2918f764207d9647b855af9615e91ab479,SPC-000723,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
c9e57977c3403b749c9ac3247beca7e8710110a6,SPC-001264,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
c9fd8b423face33b74b4d2dbe6236ef8e4e6f3d6,SPC-000746,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
ca1641189ee415ce1c4d90cbba355f41e3ffd12f,SPC-001380,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
ca315d56a3d6a9135fe636e9fe463cb77d1579b2,SPC-000850,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
ca767e4295e89f35efdf12039cc3761bcd7639df,SPC-001636,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
caaf92f05220acd1a0ef90795d8d9460f09ee129,SPC-001245,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
cb0afadb3915722f64071542d93c0537c5614366,SPC-000904,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
cb0eefe91970235264979f95459270832dd4f6eb,SPC-001100,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
cb2385559b66e6572cc5eaf9d2c92012200b8d14,SPC-001557,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
cb7a2fb3063e8eb4a933a86fffceda1ebed9c3f8,SPC-000970,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
cbb6c7f8705f472b159d6b37b2437d6148361066,SPC-000364,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
cbcf55e1267750eb9b98a226592b5732a81b847f,SPC-001325,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
cbd181d26873accdf301d583f2965e88d5c69672,SPC-001336,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
cbd34ef9f626fe2ea5a15560b529895d71ca9a48,SPC-000265,Cubic,Fd-3m,7,1.0,0.0
cc22013fd750be5fd619e03d9147a8515289f411,SPC-001560,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
cc35c389a4cfaa88ff5a687cca7a46c17c323da2,SPC-001796,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
cc9f6022e179b8c572a259ada9025fd2349709a1,SPC-001000,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
ccad9c616892a47c5a8a23aeaf5bcba7b21f2b6d,SPC-001483,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
ccbaf69631e23112c368b1226275aa97355a7476,SPC-001552,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
cccc57dc612ac00c62e9b9f252d771488084db02,SPC-001621,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
ccda25eac8408525563fa055710e59aa7105eb74,SPC-000448,Tetragonal,I4_1/amd,4,0.5714285714285714,0.4285714285714286
ccfcd86b8defd9479dadc52b81126896c649d02f,SPC-001239,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
cd2706b49d468c08855820a654155940fa54b5ca,SPC-000230,Cubic,Fd-3m,7,1.0,0.0
cd4f2b9d9aae59da2fba27ff56362cd32ab99ca4,SPC-000806,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
cd6e2d776aafe1b8177d046c8002bd53f6e62137,SPC-000557,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
cda2a9549bd4c4e401ea73ad555389255b7de59e,SPC-000501,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
cddde60ed01f320096ffc925cb1746206a40597f,SPC-000570,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
cde95de4b376afd011f5352e82623068bd35f64e,SPC-001785,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
ce3299f35e3a763cc2776b61b34a443e2f233f6e,SPC-001681,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
ce3736c40d10f0e2168fcd7679f179911ec3b8e7,SPC-000518,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
ce3e631a233c8b0c5143b23dd75aa3f0e3c9cca1,SPC-000185,Cubic,Ia-3d,7,1.0,0.0
ce3f0b6a3c8afda6c392ed1bc50031724748b4ba,SPC-000896,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
cea6a15ee79f88ec85ef47db000804bd8a95e1f7,SPC-000033,Cubic,Ia-3d,7,1.0,0.0
ceba7c7a784ce59537108617305fd250003a08ff,SPC-000861,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
cee69029a110855eaaca5c13e4a8f7b04cde1d12,SPC-000572,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
cef24729b0ad2affb91dabedb00bae5239b2eaaf,SPC-000566,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
cef2876351417489b8c0df1af7bff45adcb83256,SPC-000239,Cubic,Fd-3m,7,1.0,0.0
cefd7a03531a0feb219dc120eb8ea9515bc74ea7,SPC-000773,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
cf1753ecbf2dda49c3349c860f6cdb0a6f9b5f70,SPC-000145,Cubic,Ia-3d,7,1.0,0.0
cf1babf619286c71b0db0ee529bdd21ae5b3c9be,SPC-000447,Tetragonal,I4_1/amd,4,0.5714285714285714,0.4285714285714286
cf38498bc8f12119991bfb78dae83e7c4163a288,SPC-000264,Cubic,Fd-3m,7,1.0,0.0
cf4629c42e3ffe41f40b04e0cc503b074949f3cd,SPC-000931,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
cf557a30afb1e01b896448dbeed8d4495603b28b,SPC-001654,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
cf5e6f5f936ace0ef8eb95be20adf37c2f0b547c,SPC-000617,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
cf75cf018ef9bc31f7d507e5612ead1361c419cc,SPC-001662,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
cfba5eade905311f9425e0eb873f84715f955859,SPC-000157,Cubic,Ia-3d,7,1.0,0.0
cfbee7000367f11135ef413bbe78fcc93a808144,SPC-000700,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
d04061c76bc312c00d09be4dbf1506ab82922407,SPC-001494,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
d051bffb26e42ed9dc965e1606efd8fa59f2a9ed,SPC-000511,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
d08103c3caebb8f2cb3be3f161c98a764c94e5e6,SPC-000504,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
d08269f6771f845b131484df3b0453c3ec4e9e70,SPC-000725,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
d0b64ea8f38a2868b0671a256de7c30d2da9164d,SPC-001012,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
d179f9be533d1171a34af857d3d8bb5b37499aac,SPC-001446,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
d1d45f98e1c81b685d7139c067831af9feb44ad0,SPC-000926,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
d1f761246863272b1e129da23f50a17408f6fc8d,SPC-000277,Cubic,Fd-3m,7,1.0,0.0
d1fcff4437da617a3f2a7606a7a00f02cc2a07ae,SPC-000348,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
d237d8c4f3440a8b270f1638f02028362c178343,SPC-001683,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
d238b0a8fa40fcdb417fbf257c282c6c811e4dd6,SPC-000941,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
d24c05cb01dd9f85687d24b4ab1f843d3c1d0709,SPC-001320,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
d2549dfe852f8916c85fb25728c58da5d35d620f,SPC-001096,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
d298935640dc9e71bacc8dfc12af9d1550dc4aca,SPC-000159,Cubic,Ia-3d,7,1.0,0.0
d2a46c7f1c6ff343f3c23a65f09c2a3a8b60e2cf,SPC-001701,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
d2b600be5fc10b31b58976375fc0dabd7a6e8f63,SPC-000349,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
d2c8ed1c2d120f6521c9ef0e81e4427d835cae17,SPC-001375,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
d2f56e38107267edd50bf34414a786d4a9215e80,SPC-001372,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
d343cfc48607de1d0087ca53c1a72ec57ed1a74f,SPC-000450,Tetragonal,I4_1/amd,4,0.5714285714285714,0.4285714285714286
d38cf041306e42d6fcd50efd93dc2da2f19c8ff5,SPC-000490,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
d38fb89769a3bb97f01c5596f467339749ac08e4,SPC-000997,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
d3c80df48435edc62508fd7a2e58e746841e38a0,SPC-001473,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
d3d8671e17c3732b6e11b77279ce59cf5618d3ca,SPC-001668,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
d40142b96748cc2ccc196652c7a2e2016d703428,SPC-001277,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
d463000391eb59db6712f07319ba8be5bd33bf77,SPC-000297,Cubic,Fd-3m,7,1.0,0.0
d484126de602848a92d912028e28cc187b747149,SPC-001425,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
d48e29c0654389b0871c52f04edd0999cddeb2bc,SPC-000193,Cubic,Ia-3d,7,1.0,0.0
d490274ef02a7d5e968528996fcabc42e6b17220,SPC-001720,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
d49c7d42f7de0bb028cb82b72874b4d4344b3964,SPC-000269,Cubic,Fd-3m,7,1.0,0.0
d4a063a9471c3db8ce0b972f2677cd22ff7a4ea3,SPC-001384,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
d4aa8e90d3305f31bc787fb6120bf82bd5b807e2,SPC-001599,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
d4eb92bde2e62822f682f1e86880a43840c2e2b6,SPC-001418,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
d5161e568324a9f9b0fdf0123b6af516b45cdc8d,SPC-001510,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
d5180dbbb6665c0891c7ec3d511b766ed686e0b8,SPC-000478,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
d53cd87996a20f45dce0f0af59c3afa10498e47d,SPC-000799,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
d56e333444947a80ec2af70558b5e5fe4b41c7d6,SPC-001456,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
d574549149c8d39381bd8cf12f145c75fa52ec6d,SPC-001046,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
d590488ef2ef3594c20d888c350affa72147cbf5,SPC-001087,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
d5908b34954c869e30240046f6c1b99b6696c739,SPC-000891,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
d59c8bcd2892914c1496b99c946212c5a7dba7fc,SPC-000838,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
d5bea1153b0152754f95b2c3c67f74a7ea2f3397,SPC-000535,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
d5cb4dae00f5d86a5c1ecfa8c17dda2a6207d155,SPC-000915,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
d5fd71e00d8260fca667a5a5998c03544ecd3e92,SPC-000580,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
d600b1b59040598d9b890e72d8d5e689a1cac20f,SPC-000169,Cubic,Ia-3d,7,1.0,0.0
d60b0e96c9718451d3dcfcb29a54e0c760945f8d,SPC-001324,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
d637942cd649fff2dd10ec351bff572ff846c518,SPC-001023,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
d64b6450ddc3d32bf47ca28380bb5a84a138afd0,SPC-001378,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
d6505dbcd81013c915851181880f02719a9eb7bd,SPC-000347,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
d6652a22cce63d1f76ca4735fb01fbe2e9d130ce,SPC-001780,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
d683e69afb15c138daf0b95063a9e4a3bce8ebbe,SPC-000485,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
d6aa7ccd6ca83f7f6d1f9b5afff47b6342b24222,SPC-000842,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
d6ff81b9f86c54f0f7ebe9f74d91f00abbf868dc,SPC-000531,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
d709eb3e4f42fc61ac1633840306f865dedbeddc,SPC-001220,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
d72d537fb671408505cf0a963238295ad9d52728,SPC-001210,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
d7353faf13e130930215a1bad35a25d6c942aad2,SPC-001743,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
d764dfeb6968c85289f5a8f5281f9be6bd437a68,SPC-000790,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
d7e007c49b6088c65df6f41c617518b7640731bd,SPC-001113,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
d8278884d82968a23519d8ea158f17aeccce5cde,SPC-001749,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
d868cfb625497ea3730eaf893b7a3a112ceec508,SPC-001119,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
d8d158e601abbe2a2de08c581c7c4d1be15b6a5c,SPC-000559,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
d8e1a0a558c84a8ffd116620303e7151e0664f69,SPC-000086,Cubic,Ia-3d,7,1.0,0.0
d91446df981e63d3dbe18e66c10d3d7a1a7ab5b4,SPC-000199,Cubic,Ia-3d,7,1.0,0.0
d92f5cec02d4a6886c3243e3723291d0583fdb73,SPC-000953,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
d982e2c3b3ae5ab9f494c401c94b63b3cf18e6d5,SPC-000611,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
d9bb78cfe16cd96dd174ab884a5dc7abf417b360,SPC-001332,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
da02a815968a1d160fcda56f2b115b1098afed94,SPC-000258,Cubic,Fd-3m,7,1.0,0.0
da0a02d09c99d045c51d321ccfc3d5f7bb8f8300,SPC-001572,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
da17f64020f507439ad89d1a13e56e2df4283a0f,SPC-000203,Cubic,Ia-3d,7,1.0,0.0
da1e5c4ff6b96e6dc334650a28a26720a806bd1d,SPC-000494,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
da2fba5d90ce7d2cd5e0c61a72d910666fa3c167,SPC-000574,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
da3e45177374010c29ec831ff0e875641bc596a9,SPC-001203,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
da69dd2e39986a25cf4abe9c6febdfb6b3882847,SPC-001007,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
daaac5da5902a74f7914cc2d84ccae4f540d1ad4,SPC-000218,Cubic,Fd-3m,7,1.0,0.0
dae3bbfee392e305e08f6b5f8f94fb3082eccb49,SPC-001105,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
daf3614ba58dd72a95db91345e302958b09ca0c9,SPC-000309,Cubic,Fd-3m,7,1.0,0.0
db10271fa240dd366e58be2d7b09ef3b26431389,SPC-000522,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
db25ed1cc0859a9a663f5c824d7948404743b2da,SPC-000150,Cubic,Ia-3d,7,1.0,0.0
db3c8dbf92863bfb91c7b2eb20b3b68eb78b2f1e,SPC-000805,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
db5817df88ebadb78e5c4978ad5fbe4e81634318,SPC-000023,Cubic,Ia-3d,7,1.0,0.0
